StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,OS marks,DBMS marks,ML marks,Python marks,OS GPA,DBMS GPA,ML GPA,Python GPA,Overall GPA
2838,18,1,0,2,1.04552744544411,16,0,1,1,1,0,0,1.81778957243935,4,78,57,59,51,2,0,0,0,0.5
2839,18,0,2,2,5.06914259346032,8,0,3,0,0,0,0,2.33755846211806,3,61,82,59,90,1,3,0,4,2
2840,15,0,1,2,1.48493718661091,18,1,3,1,1,0,0,1.76332411589846,4,85,72,56,93,3,2,0,4,2.25
2841,16,1,0,3,2.07549417269481,17,0,3,0,0,0,0,1.58014983904075,4,84,74,97,80,3,2,4,3,3
2842,16,1,3,1,16.2585681078787,24,1,2,1,0,0,0,1.51366041288327,4,61,57,99,93,1,0,4,4,2.25
2843,18,1,0,3,0.777473940333786,22,0,2,0,0,1,0,0.546839868304947,4,56,94,87,96,0,4,3,4,2.75
2844,17,1,0,2,13.1788558786948,4,1,2,0,0,0,0,3.11217072233919,1,78,71,76,51,2,2,2,0,1.5
2845,16,1,0,2,5.45115497630801,27,0,2,0,0,0,0,0.307594059728318,4,60,53,82,81,1,0,3,3,1.75
2846,17,0,2,2,17.4309136141625,5,0,0,0,0,0,0,2.22851142972296,3,82,89,50,67,3,3,0,1,1.75
2847,18,1,2,2,9.69984569154999,11,0,3,1,0,0,1,2.50641541446067,2,55,52,93,62,0,0,4,1,1.25
2848,18,0,0,1,6.11152918655651,10,0,2,0,0,0,0,1.97753804442509,4,96,78,83,95,4,2,3,4,3.25
2849,15,1,1,2,10.3527787137886,15,1,1,1,0,0,0,2.34081101286067,3,64,90,53,54,1,4,0,0,1.25
2850,16,0,0,2,7.63916038090537,19,0,1,0,0,0,1,1.26112823970207,4,81,78,66,91,3,2,1,4,2.5
2851,17,1,2,2,11.2860212933966,16,0,1,1,0,1,0,1.78300189556273,4,60,83,53,93,1,3,0,4,2
2852,15,0,0,1,2.29065736652696,19,1,4,0,0,0,0,1.50124009193004,4,72,83,92,59,2,3,4,0,2.25
2853,16,1,0,3,19.939810056251,8,0,1,0,1,0,1,2.23925398470602,3,75,77,75,92,2,2,2,4,2.5
2854,15,0,3,2,8.51111755393435,0,1,3,0,1,0,0,3.82380132788691,0,83,62,53,74,3,1,0,2,1.5
2855,18,0,0,0,6.96461279414737,25,0,2,1,1,0,1,0.895261805081618,4,95,64,50,83,4,1,0,3,2
2856,16,0,0,2,14.2041969663252,2,1,3,0,1,0,0,3.53264038336929,0,83,72,56,86,3,2,0,3,2
2857,15,0,1,2,7.27798812990665,20,0,2,0,0,0,0,1.02264173367511,4,78,93,79,79,2,4,2,2,2.5
2858,15,0,3,2,16.6654861005751,22,1,4,0,0,0,0,1.96053870912894,4,53,75,99,56,0,2,4,0,1.5
2859,17,0,0,2,9.0854144872085,8,0,1,0,1,1,0,2.74549180141495,2,66,53,58,55,1,0,0,0,0.25
2860,15,1,0,3,14.3911682653086,21,0,2,0,0,1,1,1.554112898573,4,84,75,84,52,3,2,3,0,2
2861,16,0,0,1,2.14906432883773,18,0,1,0,0,0,0,0.706825346273177,4,62,89,57,62,1,3,0,1,1.25
2862,16,1,1,2,16.9223837111022,12,0,2,1,1,0,0,2.82360008468219,2,90,58,73,52,4,0,2,0,1.5
2863,17,1,0,3,14.7143597355621,22,0,2,1,0,1,0,1.29340882698092,4,88,54,68,75,3,0,1,2,1.5
2864,16,1,1,3,4.23433556923931,13,0,3,1,0,0,0,2.12627692618689,3,64,81,85,73,1,3,3,2,2.25
2865,18,1,3,2,2.90572019491573,19,0,2,0,0,0,0,1.1126712011913,4,78,69,99,55,2,1,4,0,1.75
2866,16,1,0,3,6.32584697451248,18,1,0,0,0,1,0,1.26158770891859,4,78,99,92,92,2,4,4,4,3.5
2867,16,0,0,0,19.521411720638,29,0,3,1,1,0,0,1.0784851348128,4,60,60,76,98,1,1,2,4,2
2868,15,0,0,3,5.13663149134117,22,1,2,0,0,0,1,0.675458390528462,4,81,64,81,91,3,1,3,4,2.75
2869,15,0,0,1,9.12254417893266,26,0,1,0,1,1,0,0.685472869679455,4,51,81,63,61,0,3,1,1,1.25
2870,16,1,2,1,0.600404514346726,26,0,4,1,1,1,0,1.02092636510264,4,96,77,67,98,4,2,1,4,2.75
2871,17,0,0,1,7.94455059132465,6,1,4,0,0,0,0,3.42762085762951,1,63,71,77,85,1,2,2,3,2
2872,15,0,0,2,11.426400308662,3,1,3,0,0,0,0,3.24857279235366,1,69,90,78,51,1,4,2,0,1.75
2873,17,0,1,1,19.0624922501593,11,0,3,0,0,0,0,2.27895150495656,3,71,66,65,60,2,1,1,1,1.25
2874,16,0,0,1,10.3347208988012,22,0,0,0,1,0,0,0.833079022485389,4,60,75,84,88,1,2,3,3,2.25
2875,16,0,1,1,16.3821465235537,26,0,4,0,0,0,0,0.857092794352144,4,76,93,96,83,2,4,4,3,3.25
2876,18,1,0,1,10.942552851378,13,0,2,0,1,0,0,1.74449766276633,4,52,56,80,75,0,0,3,2,1.25
2877,15,0,2,2,0.815700268710362,1,0,1,0,0,1,1,2.80687750541124,2,66,91,53,67,1,4,0,1,1.5
2878,16,1,3,2,6.30016550379548,0,0,3,1,0,1,0,3.49054330713798,1,93,75,86,70,4,2,3,2,2.75
2879,18,1,1,1,11.510990156622,27,0,1,0,1,0,0,0.693964851862345,4,77,74,66,85,2,2,1,3,2
2880,15,1,3,2,19.0118793186224,17,0,2,1,0,0,0,2.16155873707839,3,78,59,88,89,2,0,3,3,2
2881,16,1,0,3,17.1826071950246,19,1,1,0,0,0,0,1.89334447203145,4,70,94,97,95,2,4,4,4,3.5
2882,16,1,0,2,4.56711228357695,7,1,2,1,0,1,0,2.88295807080415,2,96,68,95,93,4,1,4,4,3.25
2883,15,0,1,1,4.40219660038327,2,0,2,1,1,0,1,3.27037386077648,1,65,60,75,71,1,1,2,2,1.5
2884,15,0,1,2,4.02345934227801,25,0,2,1,1,1,0,1.02701559993674,4,86,62,97,79,3,1,4,2,2.5
2885,15,0,0,1,18.44997792605,5,0,0,1,1,0,1,2.48966890236666,3,69,57,88,99,1,0,3,4,2
2886,16,1,0,1,17.0533230620344,21,1,2,0,0,0,0,1.70879877085837,4,55,89,90,92,0,3,4,4,2.75
2887,16,0,0,1,15.4976686450589,12,0,2,0,0,1,0,2.32409325683665,3,68,53,53,79,1,0,0,2,0.75
2888,18,0,0,3,7.85470228448455,8,0,1,0,0,0,0,2.1974911457392,3,54,96,79,57,0,4,2,0,1.5
2889,17,1,0,1,10.0876140859753,8,0,4,0,0,0,1,2.50011329995969,2,52,80,79,83,0,3,2,3,2
2890,15,1,2,0,9.28663489590305,19,0,2,0,0,0,0,1.05000585151046,4,50,77,71,96,0,2,2,4,2
2891,16,1,0,1,5.06796215118745,8,0,3,0,0,1,1,2.43844091900119,3,87,60,60,58,3,1,1,0,1.25
2892,16,1,0,3,10.1005609229753,14,1,1,0,0,0,0,1.91460184446418,4,64,92,51,69,1,4,0,1,1.5
2893,15,0,1,2,0.609930957055089,12,0,2,1,1,0,0,1.6278371303258,4,83,50,93,89,3,0,4,3,2.5
2894,17,1,1,1,2.63620746994918,21,0,1,1,1,0,0,1.06952415236511,4,84,98,61,74,3,4,1,2,2.5
2895,15,1,2,2,17.7317919233789,15,0,2,0,1,0,0,2.36965231277427,3,98,96,79,68,4,4,2,1,2.75
2896,17,0,1,2,15.0335953406284,1,0,1,0,0,0,0,2.97474069496604,2,74,87,85,54,2,3,3,0,2
2897,16,0,0,2,8.45736818118174,25,0,2,1,0,0,0,0.357808891950802,4,73,73,67,60,2,2,1,1,1.5
2898,17,1,2,1,10.3430072456775,13,0,2,0,0,1,1,1.92255148991971,4,61,96,75,64,1,4,2,1,2
2899,18,0,1,3,7.39997771919954,26,0,1,0,0,0,0,0.33096690773874,4,67,80,56,57,1,3,0,0,1
2900,16,1,0,1,14.8155973432134,5,1,3,0,0,0,1,3.21968548326261,1,64,90,50,68,1,4,0,1,1.5
2901,18,1,1,2,15.6837435846415,1,1,4,0,1,0,0,3.95145995081567,0,93,95,75,72,4,4,2,2,3
2902,15,0,3,0,15.2657038040631,7,0,1,0,0,0,0,2.79521055349026,2,65,99,72,76,1,4,2,2,2.25
2903,15,0,0,1,14.4522344966889,3,1,3,1,0,0,0,3.5617432680571,0,76,75,75,89,2,2,2,3,2.25
2904,15,1,0,1,4.09008677385591,20,1,3,0,0,0,0,1.36108822691039,4,57,98,94,81,0,4,4,3,2.75
2905,17,1,0,2,6.75939958480957,23,0,2,0,0,1,0,0.738958982094648,4,95,99,55,75,4,4,0,2,2.5
2906,16,1,0,0,9.3969086996735,13,0,3,1,0,0,1,2.3207725437642,3,74,54,55,76,2,0,0,2,1
2907,15,0,0,2,6.61585982855311,10,0,4,1,0,0,0,2.83789141795461,2,66,69,93,68,1,1,4,1,1.75
2908,15,1,1,1,15.0988040031665,23,0,2,0,0,0,1,0.827339490518218,4,78,90,57,99,2,4,0,4,2.5
2909,16,1,0,2,6.58707048499909,27,1,3,1,0,0,1,0.87588370482326,4,57,60,73,91,0,1,2,4,1.75
2910,15,1,3,3,2.76464173570674,13,0,3,1,0,0,0,1.46796831625437,4,64,82,71,78,1,3,2,2,2
2911,18,1,2,2,7.98080904096608,11,0,2,1,0,1,0,2.12210275716682,3,76,99,68,88,2,4,1,3,2.5
2912,16,1,1,2,19.5982886556476,15,0,2,1,0,0,0,2.48181340945339,3,95,87,86,90,4,3,3,4,3.5
2913,16,0,2,2,4.51762825867151,5,0,4,1,0,0,0,2.87608367261005,2,99,76,67,82,4,2,1,3,2.5
2914,16,1,0,1,12.2431731788645,19,0,3,0,1,0,0,1.66269219855197,4,56,83,80,68,0,3,3,1,1.75
2915,18,1,0,3,8.65946099679412,0,0,1,1,0,0,0,2.96405872630434,2,52,64,86,86,0,1,3,3,1.75
2916,16,1,1,1,1.42049135298653,11,0,1,1,0,1,0,2.03217846252961,3,78,81,79,68,2,3,2,1,2
2917,18,1,2,2,9.75753211996119,6,1,4,0,1,0,0,3.2078192453842,1,93,70,91,82,4,2,4,3,3.25
2918,16,0,2,2,14.0432865729662,7,1,0,0,0,0,0,2.55348484607477,2,73,95,82,96,2,4,3,4,3.25
2919,17,0,0,1,10.2643995165563,8,1,3,1,1,0,0,3.12885864600301,1,52,54,59,65,0,0,0,1,0.25
2920,15,0,3,1,17.4421212749316,1,1,1,1,1,0,0,4,0,69,55,86,72,1,0,3,2,1.5
2921,17,1,0,2,5.77874033315165,16,1,0,0,0,0,1,1.35706270140482,4,95,87,61,56,4,3,1,0,2
2922,15,1,2,3,1.72498342607929,19,0,0,0,1,0,0,0.684887997987108,4,64,71,79,75,1,2,2,2,1.75
2923,18,0,3,3,18.7313122331601,12,0,2,1,0,0,0,2.23469628732449,3,74,67,76,81,2,1,2,3,2
2924,17,0,0,2,7.56392699056438,4,0,0,0,0,0,1,1.95320056131137,4,79,63,88,61,2,1,3,1,1.75
2925,16,0,2,2,11.5281110290726,9,0,2,0,1,0,0,2.47092400298398,3,63,59,58,57,1,0,0,0,0.25
2926,15,1,0,3,15.8400625226039,11,0,3,0,1,0,0,2.51248875873132,2,56,95,70,54,0,4,2,0,1.5
2927,15,1,0,0,6.48627327751161,16,1,2,0,0,1,0,2.09725157825658,3,66,62,61,91,1,1,1,4,1.75
2928,17,0,1,1,14.3232907635522,20,0,3,1,0,0,1,1.34513146338228,4,93,80,78,77,4,3,2,2,2.75
2929,18,0,1,2,2.70837699635656,5,0,2,0,0,0,1,2.24172797245965,3,69,79,82,54,1,2,3,0,1.5
2930,17,0,3,3,5.8258749441101,2,0,2,0,0,0,0,2.63734895465265,2,85,52,92,98,3,0,4,4,2.75
2931,18,1,1,3,2.89421272273039,27,0,2,0,0,1,0,0.286110038941595,4,58,79,64,75,0,2,1,2,1.25
2932,18,1,0,2,16.2246111680271,14,1,2,0,1,0,0,2.08454770710343,3,87,55,51,54,3,0,0,0,0.75
2933,15,1,2,0,4.4529847045357,6,0,4,1,0,0,0,2.77788589358358,2,97,78,88,71,4,2,3,2,2.75
2934,17,0,3,2,14.3480711081042,29,0,3,0,0,0,0,0.484183195803238,4,71,57,93,64,2,0,4,1,1.75
2935,17,0,0,1,18.865967944913,5,0,2,0,0,0,0,2.87573528600694,2,51,93,67,62,0,4,1,1,1.5
2936,18,1,3,1,10.5554441813775,3,1,3,0,0,0,0,3.47133721449445,1,73,94,52,77,2,4,0,2,2
2937,17,0,0,2,10.8005838452137,18,0,2,0,0,0,0,1.3180744589421,4,57,92,56,82,0,4,0,3,1.75
2938,16,1,2,0,9.22067136195624,4,0,1,1,0,0,0,2.71590893204766,2,60,93,92,92,1,4,4,4,3.25
2939,16,0,0,3,6.51780286787285,2,1,2,0,1,0,0,3.47456184476036,1,62,82,67,72,1,3,1,2,1.75
2940,17,0,0,2,9.51310061849834,25,0,3,1,0,0,0,0.934942990871943,4,66,66,93,82,1,1,4,3,2.25
2941,17,0,0,2,12.0561506453351,24,0,2,0,0,0,1,0.518522429709918,4,57,97,87,92,0,4,3,4,2.75
2942,18,0,1,0,19.7198314434131,8,0,3,0,1,0,0,2.72609462885815,2,70,60,86,67,2,1,3,1,1.75
2943,16,1,0,1,18.7552911863644,5,1,2,1,0,0,0,3.09906465003124,1,67,62,82,99,1,1,3,4,2.25
2944,16,0,0,0,17.2430591658624,12,0,2,1,0,0,0,2.07354529196672,3,79,99,93,79,2,4,4,2,3
2945,15,1,1,4,17.7826107140971,26,0,4,1,1,1,0,1.98313399222275,4,67,60,80,75,1,1,3,2,1.75
2946,18,1,3,3,9.35698366584086,21,0,2,0,0,0,0,0.76627367915298,4,95,80,60,65,4,3,1,1,2.25
2947,15,1,0,2,13.1488865435492,27,0,3,0,0,0,0,0.636132933503177,4,96,77,53,62,4,2,0,1,1.75
2948,16,0,0,1,17.9013344587242,29,0,3,1,1,1,0,1.1480334125866,4,80,93,67,88,3,4,1,3,2.75
2949,18,1,0,3,7.85901529982706,19,0,4,0,1,1,0,1.75040467950822,4,87,55,53,82,3,0,0,3,1.5
2950,17,1,0,1,19.2352495669093,3,0,0,1,0,0,0,2.82110810746126,2,81,90,98,75,3,4,4,2,3.25
2951,18,1,2,1,8.31572124138366,1,0,1,1,0,1,1,3.24051207396869,1,60,65,83,97,1,1,3,4,2.25
2952,17,0,2,2,12.0216533078643,25,0,3,1,0,0,0,0.705861631360463,4,94,53,78,50,4,0,2,0,1.5
2953,17,0,1,3,14.1960942654474,3,0,2,1,0,0,0,2.91272217785021,2,74,84,73,98,2,3,2,4,2.75
2954,18,1,0,0,19.0118402615187,7,0,2,0,0,0,0,2.89472304226848,2,82,97,71,87,3,4,2,3,3
2955,17,0,2,1,4.89232548104532,12,0,1,1,1,0,0,1.77727984914607,4,87,75,51,51,3,2,0,0,1.25
2956,15,1,1,3,14.9226195647728,9,0,1,0,0,0,1,2.45718751453615,3,90,61,93,98,4,1,4,4,3.25
2957,16,1,2,1,10.4163117228816,17,1,2,0,0,0,0,1.93907653714778,4,57,60,55,55,0,1,0,0,0.25
2958,17,0,1,1,5.37114281241282,8,0,1,0,0,0,0,2.29168615227223,3,60,86,91,95,1,3,4,4,3
2959,15,1,2,2,15.5321367959278,29,0,1,0,1,0,0,0.584740728869644,4,71,74,74,99,2,2,2,4,2.5
2960,17,0,1,3,11.0444456034769,0,0,0,1,0,1,1,2.90546616034519,2,73,67,70,87,2,1,2,3,2
2961,16,0,0,2,13.2194764129935,12,0,1,1,0,0,0,1.73894213432306,4,90,68,65,91,4,1,1,4,2.5
2962,15,1,3,4,6.45802137155802,17,1,3,0,1,0,0,1.66980705223294,4,66,72,80,73,1,2,3,2,2
2963,16,0,1,2,9.6254790365521,14,0,3,0,0,0,0,1.64828892235472,4,61,87,63,67,1,3,1,1,1.5
2964,16,0,1,0,12.3470850197613,1,0,0,1,0,0,1,2.7103913101189,2,95,67,88,76,4,1,3,2,2.5
2965,15,1,0,4,8.09821628539688,10,0,1,1,0,0,0,1.95616912596333,4,81,75,77,90,3,2,2,4,2.75
2966,15,1,1,2,3.96745079695402,28,0,2,1,1,0,0,0.672936197799438,4,64,55,81,57,1,0,3,0,1
2967,15,0,1,1,19.232809846306,13,0,2,1,1,0,0,2.60717292922551,2,65,53,77,77,1,0,2,2,1.25
2968,18,0,0,2,10.2293508008523,21,0,3,1,0,1,0,1.56602049970242,4,71,93,98,59,2,4,4,0,2.5
2969,15,1,0,1,14.678407405754,14,1,3,0,0,0,0,2.1973945916398,3,77,78,58,66,2,2,0,1,1.25
2970,15,0,1,0,8.22094387112116,13,1,3,1,0,0,0,2.33297181656252,3,69,83,94,78,1,3,4,2,2.5
2971,15,0,2,0,7.10263528051432,15,0,2,1,0,0,0,1.77329369738663,4,82,66,71,55,3,1,2,0,1.5
2972,15,0,1,2,8.1432859693425,22,0,2,1,1,0,1,1.14964962675465,4,59,92,81,63,0,4,3,1,2
2973,17,0,0,3,8.18393287571299,28,1,3,0,0,0,0,0.840985451019802,4,89,92,54,71,3,4,0,2,2.25
2974,18,0,1,2,10.883602318839,14,0,0,1,1,0,0,1.56357403383534,4,81,65,72,55,3,1,2,0,1.5
2975,16,0,0,4,10.8693973996272,18,0,0,0,0,0,0,0.870713477928639,4,99,51,54,75,4,0,0,2,1.5
2976,15,0,0,1,9.94307631765743,26,1,0,0,1,1,0,0.61316598823277,4,82,83,91,88,3,3,4,3,3.25
2977,17,1,0,1,2.69571569834876,8,0,2,1,1,0,0,2.57239170870491,2,51,57,81,61,0,0,3,1,1
2978,17,1,0,1,9.92150957001062,4,0,1,0,0,0,0,2.30759662333527,3,82,62,59,84,3,1,0,3,1.75
2979,17,1,0,1,3.38207800841302,4,0,1,0,0,1,0,2.31804652109334,3,82,91,88,63,3,4,3,1,2.75
2980,16,1,0,1,2.5227157259153,10,0,3,1,0,0,0,2.31055728577378,3,90,57,64,71,4,0,1,2,1.75
2981,15,1,0,2,18.6529143468233,27,1,4,1,1,1,1,1.58582003669285,4,62,79,56,72,1,2,0,2,1.25
2982,18,0,0,3,12.099000262954,19,0,1,1,0,1,0,1.63061374012985,4,79,81,78,97,2,3,2,4,2.75
2983,18,0,1,4,13.1898011624916,24,1,2,0,1,1,0,1.55863220033099,4,82,85,96,56,3,3,4,0,2.5
2984,17,0,0,1,8.03587340666727,23,0,1,1,0,0,0,0.683505301386049,4,62,96,52,89,1,4,0,3,2
2985,16,0,0,3,18.1796178382972,27,0,4,0,0,0,0,0.970912378768146,4,75,79,68,99,2,2,1,4,2.25
2986,16,1,2,1,12.7586097915933,3,0,1,1,0,0,1,3.3446266750887,1,71,50,59,74,2,0,0,2,1
2987,16,0,0,1,15.3833973904717,19,0,3,0,1,0,0,1.88591665185173,4,88,92,77,62,3,4,2,1,2.5
2988,18,0,1,3,7.37124938055427,17,0,1,1,0,0,0,1.46996455717629,4,51,88,78,70,0,3,2,2,1.75
2989,17,1,0,2,19.2002376163825,24,0,3,0,0,0,0,1.43637544540519,4,87,66,64,90,3,1,1,4,2.25
2990,15,0,0,1,16.4092258031663,2,1,1,1,1,0,0,3.39954285848664,1,88,69,84,59,3,1,3,0,1.75
2991,18,0,1,2,17.0789692602908,3,1,1,0,1,0,0,3.56353579145621,0,75,73,55,58,2,2,0,0,1
2992,17,1,1,1,3.44388534851508,13,0,1,1,1,1,0,2.07443875036016,3,95,99,61,64,4,4,1,1,2.5
2993,17,0,2,2,5.41926415742439,6,0,1,0,0,0,0,2.50400528700664,2,99,71,96,51,4,2,4,0,2.5
2994,15,0,1,2,5.71253199367154,25,1,3,1,0,0,0,0.966948806766778,4,64,78,87,74,1,2,3,2,2
2995,15,0,3,4,5.41818446493742,7,0,3,0,0,0,0,2.69104420473533,2,83,71,62,62,3,2,1,1,1.75
2996,15,0,0,0,17.1081632420857,23,0,2,0,1,0,0,0.864785083851287,4,91,93,78,83,4,4,2,3,3.25
2997,16,0,0,1,0.637695904171842,15,1,4,1,0,0,0,1.99395245257516,4,93,58,68,83,4,0,1,3,2
2998,15,1,0,2,1.52199977961548,19,0,2,1,0,0,0,1.20017971963579,4,98,86,52,84,4,3,0,3,2.5
2999,17,1,0,2,5.47829741259807,14,0,4,0,1,0,0,2.19571289826198,3,89,59,57,87,3,0,0,3,1.5
3000,15,1,1,1,3.99745949298887,6,0,1,0,0,1,0,1.90126652399212,4,60,85,57,52,1,3,0,0,1
3001,17,1,1,2,4.63719227765696,25,0,4,1,0,1,0,0.839976523739632,4,52,86,69,91,0,3,1,4,2
3002,18,1,0,3,15.958863785066,16,0,0,1,0,0,1,1.36204376915261,4,55,77,96,55,0,2,4,0,1.5
3003,16,1,3,3,11.2625318778409,21,0,2,0,0,0,0,0.85074386450152,4,58,77,53,97,0,2,0,4,1.5
3004,18,0,2,3,0.115413225859359,21,1,2,1,0,0,0,1.00336530597423,4,55,91,70,98,0,4,2,4,2.5
3005,18,1,0,3,8.5864553140839,21,0,2,1,1,0,0,1.39053969802991,4,58,92,52,68,0,4,0,1,1.25
3006,17,1,0,2,8.15769853700717,11,0,2,0,1,0,1,2.43998132580923,3,88,70,94,52,3,2,4,0,2.25
3007,18,0,0,3,2.27890538889087,17,0,2,0,0,1,0,1.24331171627919,4,80,73,57,67,3,2,0,1,1.5
3008,17,0,0,1,13.5228357720291,23,1,4,1,0,0,0,1.96484665637417,4,81,91,72,88,3,4,2,3,3
3009,15,1,0,1,14.0419437675898,13,1,4,1,0,0,0,2.6882293307172,2,90,89,65,58,4,3,1,0,2
3010,15,0,1,1,14.4178643810419,14,1,4,1,1,0,0,2.73970166725957,2,99,51,62,61,4,0,1,1,1.5
3011,17,1,0,2,14.5694189111718,14,0,4,0,0,1,0,2.49612193603351,3,61,57,52,54,1,0,0,0,0.25
3012,15,0,0,1,0.001056538645936,4,1,3,0,1,0,0,2.96880713326998,2,57,97,97,52,0,4,4,0,2
3013,16,1,3,4,19.0784160769344,15,0,4,0,1,0,0,2.21594416922275,3,57,76,58,60,0,2,0,1,0.75
3014,18,0,1,1,16.2841753410932,4,0,3,1,0,0,0,3.50374326451926,0,99,71,63,79,4,2,1,2,2.25
3015,16,0,3,0,18.0796339317857,1,0,2,0,0,1,0,3.38472947195801,1,77,86,62,53,2,3,1,0,1.5
3016,18,1,0,2,0.312865906148682,19,0,3,0,0,0,0,1.41760400960742,4,69,76,56,54,1,2,0,0,0.75
3017,15,1,0,0,18.6771759157147,27,1,4,0,0,0,0,1.13933706349631,4,96,78,64,50,4,2,1,0,1.75
3018,16,1,1,1,16.195770573762,24,0,3,0,0,0,0,0.769589864228078,4,56,52,56,76,0,0,0,2,0.5
3019,15,1,0,1,16.7443828591739,8,0,2,0,0,0,0,2.34844345354412,3,60,93,87,77,1,4,3,2,2.5
3020,18,1,0,2,1.86574769443937,21,0,0,0,0,0,1,0.321831429684653,4,69,62,83,78,1,1,3,2,1.75
3021,17,0,1,2,14.7755605783719,26,0,3,1,0,1,0,1.12413718648973,4,65,94,90,67,1,4,4,1,2.5
3022,17,1,1,2,19.1983337928418,8,0,4,0,0,0,0,2.71709695383294,2,53,59,71,61,0,0,2,1,0.75
3023,16,1,0,2,13.5709468283632,3,0,2,0,0,0,0,2.65654078049586,2,55,85,73,62,0,3,2,1,1.5
3024,15,0,0,2,11.4112280924921,14,0,1,0,0,0,0,1.52774806622584,4,71,58,98,90,2,0,4,4,2.5
3025,15,0,0,1,18.9125935549799,10,0,2,0,1,1,0,2.73567294904383,2,75,76,86,51,2,2,3,0,1.75
3026,16,1,0,1,8.85874243468872,0,1,2,0,1,1,0,3.74810228053004,0,52,83,93,86,0,3,4,3,2.5
3027,17,0,0,2,11.9858713262095,17,1,2,0,0,0,0,1.70621248858632,4,90,50,50,94,4,0,0,4,2
3028,18,0,0,0,9.52676586988732,28,1,3,0,0,0,0,0.959041522864601,4,91,81,59,65,4,3,0,1,2
3029,16,1,0,0,18.6569244272059,0,1,4,1,0,0,1,4,0,63,74,92,97,1,2,4,4,2.75
3030,18,0,3,2,1.52169453531014,7,0,3,0,0,0,0,1.85892485562092,4,60,78,65,73,1,2,1,2,1.5
3031,17,0,1,2,10.0223940165069,24,1,2,0,0,0,0,1.00077555692172,4,67,56,95,84,1,0,4,3,2
3032,15,1,2,1,13.7390488277087,15,0,4,1,1,0,0,2.41365187258426,3,61,98,57,71,1,4,0,2,1.75
3033,17,1,0,1,15.8381307684447,25,1,2,0,0,0,0,1.17219163293625,4,72,52,98,85,2,0,4,3,2.25
3034,16,0,0,3,11.6603729488827,27,0,1,1,0,0,0,0.275935100071075,4,61,69,74,60,1,1,2,1,1.25
3035,15,0,0,3,18.178354882429,21,1,2,0,1,0,0,1.90764037980734,4,62,69,99,95,1,1,4,4,2.5
3036,16,1,0,2,18.8398289376774,17,0,3,0,0,1,0,2.01857978219019,3,74,79,61,78,2,2,1,2,1.75
3037,16,0,0,2,1.28638446387167,21,0,3,0,0,0,0,0.915712179593851,4,94,84,74,84,4,3,2,3,3
3038,17,0,2,2,8.04741079082748,8,0,4,1,1,0,0,3.12911663958354,1,68,84,66,97,1,3,1,4,2.25
3039,16,0,1,4,0.469180434423088,11,0,2,0,0,0,0,1.94598918841863,4,95,98,75,64,4,4,2,1,2.75
3040,17,1,1,4,6.58833314748885,18,1,1,0,0,0,0,1.51005869748843,4,85,88,95,80,3,3,4,3,3.25
3041,15,0,0,1,10.737364359412,24,0,0,0,1,0,0,0.153031811650814,4,94,76,97,91,4,2,4,4,3.5
3042,17,0,3,3,18.2158986101989,17,0,3,0,1,0,0,1.71198467684162,4,57,75,63,90,0,2,1,4,1.75
3043,15,1,0,1,16.931086449308,26,1,3,1,1,0,0,1.41997709860383,4,78,63,90,92,2,1,4,4,2.75
3044,17,0,0,1,2.54999453343971,4,0,2,0,1,0,0,2.43873125265042,3,81,66,85,65,3,1,3,1,2
3045,18,0,0,2,1.86060749481791,26,0,2,1,0,0,0,0.316755973731522,4,93,67,72,59,4,1,2,0,1.75
3046,18,1,2,2,11.7853467751333,1,0,4,0,1,0,0,3.54331591489301,0,67,94,92,98,1,4,4,4,3.25
3047,16,1,3,3,10.6423594491756,6,0,4,1,1,0,0,3.12526966249641,1,55,78,55,81,0,2,0,3,1.25
3048,17,1,0,0,5.32755282860047,26,1,1,0,1,0,0,0.655011588141728,4,67,69,96,51,1,1,4,0,1.5
3049,17,1,2,2,17.9890616910767,9,1,3,1,1,0,0,3.51161386273124,0,68,76,54,73,1,2,0,2,1.25
3050,15,0,2,3,18.547328189231,14,1,3,0,0,1,0,2.86256281923479,2,71,67,92,72,2,1,4,2,2.25
3051,16,0,0,3,8.05222876680325,24,0,1,1,1,1,0,1.11622846134503,4,86,53,74,51,3,0,2,0,1.25
3052,17,1,0,1,17.8060511422704,6,0,2,1,0,0,0,3.20118195533231,1,81,50,67,87,3,0,1,3,1.75
3053,16,1,0,1,7.67897788525945,27,0,1,0,0,0,0,0.100592148089417,4,90,99,62,80,4,4,1,3,3
3054,18,0,3,2,14.736336636594,4,1,1,1,0,0,0,3.0171336823913,1,52,50,92,89,0,0,4,3,1.75
3055,17,1,0,1,9.51884435095448,14,0,3,1,1,0,0,2.22054850893932,3,77,75,63,75,2,2,1,2,1.75
3056,17,0,2,4,2.45166313014366,19,0,2,1,0,0,1,1.11106846234395,4,59,94,77,78,0,4,2,2,2
3057,16,1,0,3,18.5586840247404,27,0,2,0,1,0,0,0.991892391202008,4,84,69,67,52,3,1,1,0,1.25
3058,17,0,2,1,9.08193186755073,19,0,2,0,0,0,0,1.1753476581208,4,78,72,77,63,2,2,2,1,1.75
3059,16,1,0,1,14.689740806448,14,1,0,1,0,0,0,2.2925396421337,3,64,59,76,74,1,0,2,2,1.25
